transaction_id,customer_id,first_name,last_name,gender,home_city,home_country,transaction_city,transaction_country,login_city,login_country,timestamp,transaction_type,amount,currency,merchant,category,description,is_by_check,account_number,swift_bic,receiveraccount,receiverswift,balanceafter,avgdailybalance,legitimate,fraudreason,is_fraud,added_at
TXN000085,CUST0156,Paul,Smith,Male,Port Brianstad,PG,Butlerport,NO,Port Brianstad,GA,2023-01-15 07:03:00,Debit,364.13,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,668118000000.0,hLptDhZi,,,2016.21,2862.5,1,,0,2025-12-04T14:55:07.833306
TXN000086,CUST0165,Chad,Lee,Male,East Jeremymouth,JO,New Richard,PK,East Jeremymouth,MZ,2023-01-15 11:08:00,Debit,4636.13,USD,Starbucks,Food,Debit Online at Starbucks,0,576316000000.0,YnjdHVHH,,,13915.09,13920.08,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000087,CUST0166,Amber,Williams,Female,Lake Johnny,MW,New Brianberg,CI,Lake Johnny,RW,2023-01-15 15:13:00,Credit,1697.07,USD,Walmart,Retail,Credit Online at Walmart,0,147781000000.0,lPtvRbnv,17465761443.0,UzNTaMaV,1959.67,1119.75,1,,0,2025-12-04T14:55:07.833306
TXN000088,CUST0146,Sharon,Valdez,Female,Port Zachary,TW,Hayeschester,TN,Port Zachary,KW,2023-01-15 19:18:00,Credit,4788.56,USD,Starbucks,Food,Credit Online at Starbucks,0,759929000000.0,VTVZGoyK,76274645428.0,eckVbfgD,4812.92,4919.65,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000089,CUST0117,Sean,Schaefer,Male,Kristenshire,GH,Harrybury,SN,Kristenshire,GH,2023-01-15 23:23:00,Debit,173.73,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,876125000000.0,YEIHIgNT,,,1254.89,754.18,1,,0,2025-12-04T14:55:07.833306
TXN000090,CUST0172,Alan,Chapman,Male,Bennettchester,CZ,Port Kathrynville,ZW,Cheyennetown,CZ,2023-01-16 03:28:00,Credit,913.93,USD,Hilton,Hotel,Credit Online at Hilton,0,257635000000.0,wIoUEPgQ,41833973756.0,gNktycKG,11926.19,12474.23,0,Unusual currency used,0,2025-12-04T14:55:07.833306
TXN000091,CUST0195,Jeffrey,Sandoval,Male,Christinemouth,TJ,Lake Brian,DK,Christinemouth,TJ,2023-01-16 07:33:00,Credit,116.19,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,428657000000.0,XSoTMLxK,49344398214.0,ADUjoFNJ,8099.18,7627.89,1,,0,2025-12-04T14:55:07.833306
TXN000092,CUST0114,Miranda,Briggs,Female,Douglasland,IN,North Jessicaville,HU,Cabreraville,MW,2023-01-16 11:38:00,Debit,720.46,USD,Hilton,Hotel,Debit Online at Hilton,1,204019000000.0,BPWWYGZu,,,7712.28,7996.26,0,Suspicious login location,0,2025-12-04T14:55:07.833306
TXN000093,CUST0171,Peter,Williams,Male,Smithmouth,AO,East Tiffany,AE,Smithmouth,UG,2023-01-16 15:43:00,Debit,841.0,USD,Apple,Electronics,Debit Online at Apple,1,648378000000.0,hLmVEZMT,,,10253.69,10101.07,0,Transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000094,CUST0158,Travis,Lara,Male,Fischerbury,AR,East Danieltown,CV,Lake Richard,AR,2023-01-16 19:48:00,Debit,652.25,USD,Apple,Electronics,Debit Online at Apple,0,266812000000.0,ttTMSRoo,,,3762.65,3788.13,1,,0,2025-12-04T14:55:07.833306
TXN000095,CUST0193,Theresa,Moore,Female,Donaldberg,ST,Cochranview,AU,Donaldberg,CI,2023-01-16 23:53:00,Credit,4941.82,USD,Hilton,Hotel,Credit Online at Hilton,1,581721000000.0,LGgFfpAo,70413272850.0,uoyaPnIJ,16038.52,16016.08,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000096,CUST0173,Mark,Clark,Male,New Christina,DO,Lake Normabury,DJ,Danaview,CZ,2023-01-17 03:58:00,Debit,3325.89,USD,Starbucks,Food,Debit Online at Starbucks,1,966956000000.0,xpToNvnJ,,,1628.21,1848.63,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000097,CUST0175,Stephanie,Wright,Female,South Angelafurt,ZM,Port Toddfort,LS,South Angelafurt,BF,2023-01-17 08:03:00,Debit,2888.95,USD,Walmart,Retail,Debit Online at Walmart,1,614019000000.0,xsgmBHJK,,,3291.89,2616.34,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000098,CUST0165,Scott,Scott,Male,West Thomashaven,MV,Jeanetteshire,MZ,Michaelfort,MV,2023-01-17 12:08:00,Credit,1835.88,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,592732000000.0,IRzQnhyw,61857064196.0,xyudcBRQ,16761.57,17535.3,1,,0,2025-12-04T14:55:07.833306
TXN000099,CUST0104,Robert,Porter,Male,Meganton,KH,Reidport,ME,Meganton,KH,2023-01-17 16:13:00,Credit,1626.51,USD,Uber,Transport,Credit Online at Uber,0,270481000000.0,aSAaSVaJ,69553418209.0,uonWMvqC,15321.18,15485.83,1,,0,2025-12-04T14:55:07.833306
TXN000100,CUST0190,Mary,Wilson,Female,Zacharystad,JO,South Katherineberg,SM,Zacharystad,EG,2023-01-17 20:18:00,Debit,145.05,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,0,205010000000.0,qTJOTtwL,,,14590.78,13672.41,1,,0,2025-12-04T14:55:07.833306
TXN000101,CUST0166,Jay,Palmer,Male,East Heather,CM,Dannyshire,TG,East Heather,LA,2023-01-18 00:23:00,Credit,2227.27,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,309302000000.0,wilVwgoz,14076723261.0,jtuVaCPZ,19512.68,20488.9,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000102,CUST0154,David,Obrien,Male,Lake Angelastad,SK,Stephaniestad,GD,Lake Angelastad,LI,2023-01-18 04:28:00,Credit,4095.48,USD,Hilton,Hotel,Credit Online at Hilton,1,837722000000.0,kEKUsMuj,92845371693.0,SkDqWroa,10590.68,10362.27,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000103,CUST0200,Sarah,Rodriguez,Female,West Cody,CD,Jonesberg,BW,Heathview,CD,2023-01-18 08:33:00,Debit,373.02,USD,Chase,Banking,Debit Online at Chase,1,533382000000.0,cUaDZVdj,,,4582.35,4060.11,0,Transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000104,CUST0137,Diana,Sanders,Female,New Joseph,KH,Patriciaborough,KG,Bradshawberg,KH,2023-01-18 12:39:00,Debit,2552.18,USD,Starbucks,Food,Debit Online at Starbucks,0,854711000000.0,tbVLgeLy,,,11342.49,11623.69,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000105,CUST0067,Kenneth,Morgan,Male,Port Carolyn,LK,South Jerry,MA,Port Carolyn,LK,2023-01-18 16:44:00,Credit,1375.46,USD,Chase,Banking,Credit Online at Chase,1,796505000000.0,TrHTtpAo,18486616461.0,zMCNcIlP,7562.59,6720.76,1,,0,2025-12-04T14:55:07.833306
TXN000106,CUST0008,Rebecca,Chavez,Female,Malloryhaven,LK,Johnsonville,CZ,Andersonview,KE,2023-01-18 20:49:00,Debit,1572.93,USD,Amazon,E-commerce,Debit Online at Amazon,1,743362000000.0,cKhmZUHj,,,3899.66,3374.81,0,Suspicious login location,0,2025-12-04T14:55:07.833306
TXN000107,CUST0064,Heather,Mccullough,Female,Jennifertown,TZ,New Katherine,BF,Jennifertown,TZ,2023-01-19 00:54:00,Debit,1784.22,USD,Starbucks,Food,Debit Online at Starbucks,0,647603000000.0,yJoxvNGm,,,9200.45,9561.9,1,,0,2025-12-04T14:55:07.833306
TXN000108,CUST0108,John,Mann,Male,West John,BJ,South Diane,IE,Myerston,BJ,2023-01-19 04:59:00,Debit,3260.72,USD,Apple,Electronics,Debit Online at Apple,0,512257000000.0,hUAlppUb,,,9130.91,9430.05,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000109,CUST0096,Jacqueline,Rhodes,Female,Williamshire,SI,New Melanie,MA,South Karenfurt,SI,2023-01-19 09:04:00,Credit,3152.98,USD,Starbucks,Food,Credit Online at Starbucks,0,593853000000.0,chRfdQaJ,19987774923.0,CerFTjFh,18762.54,18411.32,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000110,CUST0147,Brian,Vaughan,Male,West Jesus,IN,South Anthonyton,MH,Powellmouth,GN,2023-01-19 13:09:00,Credit,3390.7,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,804169000000.0,XbttwbJx,35540336963.0,ITOJXyYh,3397.77,3256.36,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000111,CUST0043,Pamela,Johnson,Female,East Robinfort,CA,Kendratown,TV,Jasonside,CN,2023-01-19 17:14:00,Credit,356.66,USD,Chase,Banking,Credit Online at Chase,1,935663000000.0,RxltKWnB,43709668095.0,HolVqKwG,11382.6,11993.67,0,Transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000112,CUST0110,Roger,Jones,Male,New Melissa,MX,New Jacobchester,CR,Phillipsville,MX,2023-01-19 21:19:00,Debit,4308.32,USD,Apple,Electronics,Debit Online at Apple,0,386720000000.0,HIWwlHaW,,,18776.83,18231.25,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000113,CUST0150,Kimberly,Smith,Female,East Samanthachester,HN,Jasonstad,AU,East Samanthachester,ST,2023-01-20 01:24:00,Debit,3605.53,USD,Chase,Banking,Debit Online at Chase,1,526128000000.0,vpmwNRJd,,,16818.23,17529.95,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000114,CUST0191,Andrew,Ward,Male,Burtonbury,FJ,Port Carolhaven,BF,Veronicachester,FJ,2023-01-20 05:29:00,Credit,2442.34,USD,Hilton,Hotel,Credit Online at Hilton,0,223186000000.0,OJplQzgk,92911436274.0,OplJnQjE,13345.56,12728.74,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000115,CUST0157,Ryan,Rice,Male,Fitzpatrickburgh,IE,Brooksside,GY,Fitzpatrickburgh,IE,2023-01-20 09:34:00,Credit,713.41,USD,Uber,Transport,Credit Online at Uber,1,769078000000.0,OEasQWZW,86120141615.0,KLruSaOk,19649.93,20388.78,1,,0,2025-12-04T14:55:07.833306
TXN000116,CUST0069,William,Daugherty,Male,East Melissachester,PY,Port Leslie,GD,Bradleybury,PY,2023-01-20 13:39:00,Credit,2249.88,USD,Walmart,Retail,Credit Online at Walmart,0,388187000000.0,WONwMQQa,26666628993.0,qrnTWITK,3314.43,3303.73,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000117,CUST0063,Krystal,Murillo,Female,Maddenfurt,UA,Johnsonshire,MC,Riverashire,UA,2023-01-20 17:44:00,Credit,152.2,USD,Shell,Fuel,Credit Online at Shell,1,955649000000.0,ttZGVgiT,32498061522.0,dQGqHoDl,14539.9,15462.72,1,,0,2025-12-04T14:55:07.833306
TXN000118,CUST0031,Terri,Stanley,Female,New Jenniferchester,CY,Port Cynthialand,ZM,New Jenniferchester,CY,2023-01-20 21:49:00,Credit,1160.47,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,376891000000.0,tyoBVRvM,38189186493.0,iJKMdgyr,6976.41,7030.8,0,Transaction from blacklisted merchant,0,2025-12-04T14:55:07.833306
TXN000119,CUST0122,Daniel,Lee,Male,Burnsview,BI,Brettton,HR,Port Michael,BI,2023-01-21 01:54:00,Debit,2941.81,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,601785000000.0,gVNosODj,,,8757.05,8483.91,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000120,CUST0022,Kelly,Navarro,Female,Lake Theresachester,BS,New Kennethchester,SL,Lake Theresachester,BS,2023-01-21 05:59:00,Credit,3854.5,USD,Chase,Banking,Credit Online at Chase,0,969943000000.0,bqUlJqle,63443529294.0,oyPhdxDa,8419.8,8765.55,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000121,CUST0118,Kevin,Schmitt,Male,Fowlerburgh,AO,Stanleyport,IL,Fowlerburgh,BG,2023-01-21 10:04:00,Credit,2016.13,USD,Walmart,Retail,Credit Online at Walmart,0,905529000000.0,MvKUetin,44912540964.0,ZPnCCAct,15258.17,15920.09,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000122,CUST0093,Christopher,Reid,Male,Cardenasview,QA,Guzmanton,BT,New Daniel,QA,2023-01-21 14:09:00,Debit,3057.87,USD,Shell,Fuel,Debit Online at Shell,0,617148000000.0,DGmjKryR,,,14476.93,15269.8,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000123,CUST0092,Krystal,Clark,Female,East Michaeltown,ST,Cynthiafurt,SG,East Michaeltown,GR,2023-01-21 18:14:00,Debit,4320.76,USD,Shell,Fuel,Debit Online at Shell,1,491622000000.0,WrlmOPBe,,,14924.64,14585.95,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000124,CUST0045,Kimberly,Young,Female,Michaelfort,MX,South Timothy,DZ,Stephaniechester,MY,2023-01-21 22:19:00,Debit,286.89,USD,Walmart,Retail,Debit Online at Walmart,0,434248000000.0,eXvipsvs,,,17417.42,17004.31,1,,0,2025-12-04T14:55:07.833306
TXN000125,CUST0151,Jesse,Miller,Male,New Alexandraside,SO,Baldwinborough,RS,New Alexandraside,SO,2023-01-22 02:24:00,Credit,68.13,USD,Hilton,Hotel,Credit Online at Hilton,1,181128000000.0,uLCyzgAt,15800882327.0,REGcmrfW,13196.42,13792.16,1,,0,2025-12-04T14:55:07.833306
TXN000126,CUST0162,Amanda,Kaufman,Female,Brownberg,KI,South Ryan,LV,New Diana,KZ,2023-01-22 06:29:00,Debit,2880.73,USD,Amazon,E-commerce,Debit Online at Amazon,1,118065000000.0,WEGAxhRo,,,8020.12,7470.75,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000127,CUST0110,Audrey,Buchanan,Female,South Juanmouth,EE,New John,ML,South Juanmouth,ER,2023-01-22 10:34:00,Debit,3911.0,USD,Walmart,Retail,Debit Online at Walmart,0,302364000000.0,UHEkTIJL,,,8547.2,8792.88,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000128,CUST0148,Jerry,Mccormick,Male,Vanessafurt,IL,Beckyside,ZM,Vanessafurt,IL,2023-01-22 14:39:00,Debit,3479.86,USD,Chase,Banking,Debit Online at Chase,0,213629000000.0,cFLoTgch,,,13718.34,14316.77,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000129,CUST0151,Kevin,Howell,Male,Garciaberg,PH,Lake Amber,VC,Garciaberg,PH,2023-01-22 18:44:00,Credit,4249.1,USD,Starbucks,Food,Credit Online at Starbucks,0,228559000000.0,QyOJtPEL,65536343519.0,ktnTfCYe,1455.63,480.75,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000130,CUST0016,Javier,Bailey,Male,Patricialand,KG,Kelseyhaven,KH,West Melissafort,KG,2023-01-22 22:50:00,Credit,1268.25,USD,Apple,Electronics,Credit Online at Apple,1,552724000000.0,cAlwjtgX,16992129416.0,CzDVPLSC,4641.93,5401.18,1,,0,2025-12-04T14:55:07.833306
TXN000131,CUST0137,Alejandra,Mann,Female,West Mariemouth,MA,Andrewsside,DZ,Port Leahbury,LC,2023-01-23 02:55:00,Credit,348.7,USD,Uber,Transport,Credit Online at Uber,1,127150000000.0,CvKFYdam,47557406213.0,aBpIWyqp,19400.83,18585.53,1,,0,2025-12-04T14:55:07.833306
TXN000132,CUST0199,Robert,Collins,Male,Gregorytown,PA,Brockshire,SB,East Barbara,PA,2023-01-23 07:00:00,Debit,285.81,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,539823000000.0,zagPtqBV,,,6308.44,6725.69,1,,0,2025-12-04T14:55:07.833306
TXN000133,CUST0142,Daniel,Torres,Male,Port Jessica,MM,Davidsonshire,SL,North Jasonchester,PW,2023-01-23 11:05:00,Credit,1164.44,USD,Chase,Banking,Credit Online at Chase,1,548034000000.0,NWtaMAOL,70809489623.0,cZiGaRFD,9030.32,8931.08,1,,0,2025-12-04T14:55:07.833306
TXN000134,CUST0105,Ana,Vasquez,Female,Mackenziefurt,BS,Lake Daniel,SZ,Mackenziefurt,IL,2023-01-23 15:10:00,Debit,1648.2,USD,Walmart,Retail,Debit Online at Walmart,0,262297000000.0,cBVgniqY,,,11918.12,10944.19,0,Transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000135,CUST0165,Erik,Simmons,Male,New Michelle,VA,Johnsonside,KN,Zimmermanstad,VA,2023-01-23 19:15:00,Debit,3037.4,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,406238000000.0,LfcZibDm,,,3503.43,4121.29,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000136,CUST0164,Amanda,Lindsey,Female,Davistown,UY,North Pamela,LC,Davistown,GQ,2023-01-23 23:20:00,Debit,2127.35,USD,Chase,Banking,Debit Online at Chase,0,647170000000.0,WUOdJjrl,,,12400.68,11931.25,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000137,CUST0137,Brent,Bush,Male,Cookmouth,KR,Allisonchester,VC,Danaville,KR,2023-01-24 03:25:00,Credit,3486.52,USD,Shell,Fuel,Credit Online at Shell,0,894344000000.0,jIZekbBA,49348782801.0,ZiVYOXai,3225.12,3691.81,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000138,CUST0079,Molly,Castillo,Female,Lake Julie,SY,South Melissaview,IS,Lindaborough,PG,2023-01-24 07:30:00,Credit,1144.13,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,465837000000.0,LMFQNrfL,26208812010.0,BOFVMebU,16720.91,17301.56,1,,0,2025-12-04T14:55:07.833306
TXN000139,CUST0083,Anthony,Welch,Male,Meyerhaven,RO,Sarahhaven,ET,Meyerhaven,RO,2023-01-24 11:35:00,Credit,3606.46,USD,Starbucks,Food,Credit Online at Starbucks,1,497508000000.0,uiENdxOi,19140190727.0,zwUYlrfq,19475.99,19578.74,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000140,CUST0123,Ruben,Whitaker,Male,Mariaborough,TW,East Melissastad,SK,Abigailshire,TW,2023-01-24 15:40:00,Debit,4870.82,USD,Hilton,Hotel,Debit Online at Hilton,0,581874000000.0,luYLYSCP,,,4016.65,4535.53,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000141,CUST0067,Donna,Hernandez,Female,West Misty,CI,West Kimberly,KW,West Misty,TW,2023-01-24 19:45:00,Debit,4761.1,USD,Chase,Banking,Debit Online at Chase,0,597481000000.0,GXRmngNG,,,531.95,130.64,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000142,CUST0191,Dylan,Scott,Male,Timothyton,CD,South Jessica,BE,Timothyton,CD,2023-01-24 23:50:00,Credit,897.76,USD,Shell,Fuel,Credit Online at Shell,0,210285000000.0,QuACEtQn,63164093119.0,pOZzTMmy,1937.11,2767.75,1,,0,2025-12-04T14:55:07.833306
TXN000143,CUST0106,Aaron,Rosales,Male,Loribury,NZ,Delgadoville,SY,North Luisberg,NZ,2023-01-25 03:55:00,Debit,1142.57,USD,Starbucks,Food,Debit Online at Starbucks,1,338443000000.0,COugJLCT,,,16375.55,15401.63,1,,0,2025-12-04T14:55:07.833306
TXN000144,CUST0165,Shannon,Newman,Female,Lake Michaelshire,PH,South Amanda,RW,Aguirrebury,CO,2023-01-25 08:00:00,Credit,4128.35,USD,Starbucks,Food,Credit Online at Starbucks,0,263120000000.0,WBdAStxO,12928485041.0,GgYERoGF,18284.3,17755.96,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000145,CUST0049,Patrick,Reese,Male,Markshire,ST,New Michaelmouth,LU,Vasquezside,BB,2023-01-25 12:05:00,Debit,4780.04,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,319568000000.0,ofTsmaSD,,,19087.35,19875.66,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000146,CUST0031,Stephanie,Cooper,Female,West Michael,SE,West Heidihaven,BA,Port Jeffery,SE,2023-01-25 16:10:00,Debit,631.99,USD,Walmart,Retail,Debit Online at Walmart,0,400829000000.0,BsihiwAH,,,8533.81,7866.34,0,Transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000147,CUST0105,Sandra,Dean,Female,Aguilarmouth,LS,Lake Anthonyberg,FR,Aguilarmouth,LS,2023-01-25 20:15:00,Credit,4068.31,USD,Shell,Fuel,Credit Online at Shell,0,967634000000.0,dBvsjjSN,57427198818.0,vWMQsBOT,4529.25,4042.39,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000148,CUST0135,Aaron,Holt,Male,Lake Ryanbury,NI,West Oscar,GH,Lake Ryanbury,NI,2023-01-26 00:20:00,Debit,1840.71,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,440923000000.0,nSpxjwVl,,,11185.26,11769.67,0,Transaction from blacklisted merchant,0,2025-12-04T14:55:07.833306
TXN000149,CUST0188,Raymond,Byrd,Male,Susanberg,BH,Lake Julie,KW,Port Christophermouth,CA,2023-01-26 04:25:00,Debit,4267.42,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,174604000000.0,akpfYgEy,,,18950.26,19142.48,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000150,CUST0002,Lisa,Robinson,Female,New Loriport,UZ,New Annfort,AG,Valenciaborough,TO,2023-01-26 08:30:00,Debit,237.59,USD,Starbucks,Food,Debit Online at Starbucks,1,392890000000.0,PTgvfprG,,,2049.32,2613.74,1,,0,2025-12-04T14:55:07.833306
TXN000151,CUST0200,John,Wood,Male,Port Maryberg,GB,Lake Matthew,BW,Port Jamesfurt,GB,2023-01-26 12:35:00,Debit,1759.91,USD,Starbucks,Food,Debit Online at Starbucks,0,559227000000.0,CzjCfeTI,,,14586.49,15449.03,1,,0,2025-12-04T14:55:07.833306
TXN000152,CUST0063,Melissa,Rubio,Female,East Sarahshire,ST,Navarroport,ST,Lake Jerry,ST,2023-01-26 16:40:00,Credit,3375.67,USD,Apple,Electronics,Credit Online at Apple,1,367112000000.0,gKqUHJVb,54109796344.0,VNZLgIxa,1915.95,1406.86,0,Amount exceeds daily average significantly,0,2025-12-04T14:55:07.833306
TXN000153,CUST0030,Kristen,Nunez,Female,Wangton,CD,Williamstad,ZW,Wangton,CM,2023-01-26 20:45:00,Debit,3290.04,USD,Amazon,E-commerce,Debit Online at Amazon,1,834732000000.0,jeiqxEbz,,,11703.73,11778.19,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000154,CUST0143,Kyle,King,Male,Rodriguezville,VC,Harristown,KE,Rodriguezville,VC,2023-01-27 00:50:00,Debit,3516.11,USD,Chase,Banking,Debit Online at Chase,1,791959000000.0,ZRWoleoo,,,9613.96,9345.78,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000155,CUST0090,Elizabeth,Reeves,Female,Codymouth,TJ,Brandystad,AE,Codymouth,PW,2023-01-27 04:56:00,Credit,4539.06,USD,Uber,Transport,Credit Online at Uber,1,127861000000.0,VKiVOROd,86118474812.0,sQCXeIqj,11273.77,11432.1,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000156,CUST0032,James,Perez,Male,New Alexander,PS,Benjaminberg,CM,Lake Nancy,LA,2023-01-27 09:01:00,Credit,3964.92,USD,Starbucks,Food,Credit Online at Starbucks,0,216042000000.0,XTtFkfmf,57264126817.0,fpRnAyUe,10623.2,10419.15,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000157,CUST0126,Kendra,Watkins,Female,Port Gary,OM,West Mark,DO,Jasonfurt,OM,2023-01-27 13:06:00,Credit,330.89,USD,Amazon,E-commerce,Credit Online at Amazon,0,828318000000.0,FSwszrSW,17619371240.0,wHrgnDpZ,18732.76,18972.41,1,,0,2025-12-04T14:55:07.833306
TXN000158,CUST0148,Joseph,Vaughn,Male,West Zoe,QA,Andrewston,SO,West Zoe,QA,2023-01-27 17:11:00,Debit,3759.52,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,487302000000.0,xmYBURWC,,,17181.57,17362.18,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000159,CUST0100,Olivia,Anderson,Female,Port Travis,BB,Aliciashire,BG,Port Travis,BB,2023-01-27 21:16:00,Debit,4791.72,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,0,786729000000.0,muomxJcP,,,6139.35,5953.83,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000160,CUST0048,Ethan,Davis,Male,Watsonberg,YE,Brownview,AO,East Christina,YE,2023-01-28 01:21:00,Debit,28.88,USD,Uber,Transport,Debit Online at Uber,0,208349000000.0,zsYCTZix,,,14969.98,15079.59,1,,0,2025-12-04T14:55:07.833306
TXN000161,CUST0130,Elizabeth,Clark,Female,Nguyenhaven,GR,South Peter,BA,South Suzanne,GR,2023-01-28 05:26:00,Debit,4755.3,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,742993000000.0,OtemNkjG,,,7085.32,6111.73,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN000162,CUST0036,Amber,Cortez,Female,East Ashlee,,Villamouth,,New Susanland,DJ,2023-01-28 09:31:00,Credit,2611.84,USD,Amazon,E-commerce,Credit Online at Amazon,1,817835000000.0,XgCLBJcD,28532177453.0,lPyMJwZb,19646.59,19080.69,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
