TransactionID,CustomerID,FirstName,LastName,Gender,HomeCity,HomeCountry,TransactionLocationCity,TransactionLocationCountry,LoginLocationCity,LoginLocationCountry,DateTime,Type,Amount,Currency,Merchant,Category,Description,IsByCheck,AccountNumber,SWIFT_BIC,ReceiverAccount,ReceiverSWIFT,BalanceAfter,AvgDailyBalance,Legitimate,FraudReason
TXN000096,CUST0173,Mark,Clark,Male,New Christina,DO,Lake Normabury,DJ,Danaview,CZ,1/17/2023 3:58,Debit,3325.89,USD,Starbucks,Food,Debit Online at Starbucks,1,9.66956E+11,xpToNvnJ,,,1628.21,1848.63,0,New country & high-value transaction
TXN000097,CUST0175,Stephanie,Wright,Female,South Angelafurt,ZM,Port Toddfort,LS,South Angelafurt,BF,1/17/2023 8:03,Debit,2888.95,USD,Walmart,Retail,Debit Online at Walmart,1,6.14019E+11,xsgmBHJK,,,3291.89,2616.34,0,New country & high-value transaction
TXN000098,CUST0165,Scott,Scott,Male,West Thomashaven,MV,Jeanetteshire,MZ,Michaelfort,MV,1/17/2023 12:08,Credit,1835.88,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,5.92732E+11,IRzQnhyw,61857064196,xyudcBRQ,16761.57,17535.3,1,
TXN000099,CUST0104,Robert,Porter,Male,Meganton,KH,Reidport,ME,Meganton,KH,1/17/2023 16:13,Credit,1626.51,USD,Uber,Transport,Credit Online at Uber,0,2.70481E+11,aSAaSVaJ,69553418209,uonWMvqC,15321.18,15485.83,1,
TXN000100,CUST0190,Mary,Wilson,Female,Zacharystad,JO,South Katherineberg,SM,Zacharystad,EG,1/17/2023 20:18,Debit,145.05,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,0,2.0501E+11,qTJOTtwL,,,14590.78,13672.41,1,
TXN000101,CUST0166,Jay,Palmer,Male,East Heather,CM,Dannyshire,TG,East Heather,LA,1/18/2023 0:23,Credit,2227.27,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,3.09302E+11,wilVwgoz,14076723261,jtuVaCPZ,19512.68,20488.9,0,New country & high-value transaction
TXN000102,CUST0154,David,Obrien,Male,Lake Angelastad,SK,Stephaniestad,GD,Lake Angelastad,LI,1/18/2023 4:28,Credit,4095.48,USD,Hilton,Hotel,Credit Online at Hilton,1,8.37722E+11,kEKUsMuj,92845371693,SkDqWroa,10590.68,10362.27,0,New country & high-value transaction
TXN000103,CUST0200,Sarah,Rodriguez,Female,West Cody,CD,Jonesberg,BW,Heathview,CD,1/18/2023 8:33,Debit,373.02,USD,Chase,Banking,Debit Online at Chase,1,5.33382E+11,cUaDZVdj,,,4582.35,4060.11,0,Transaction at unusual hour
TXN000104,CUST0137,Diana,Sanders,Female,New Joseph,KH,Patriciaborough,KG,Bradshawberg,KH,1/18/2023 12:39,Debit,2552.18,USD,Starbucks,Food,Debit Online at Starbucks,0,8.54711E+11,tbVLgeLy,,,11342.49,11623.69,0,New country & high-value transaction
TXN000105,CUST0067,Kenneth,Morgan,Male,Port Carolyn,LK,South Jerry,MA,Port Carolyn,LK,1/18/2023 16:44,Credit,1375.46,USD,Chase,Banking,Credit Online at Chase,1,7.96505E+11,TrHTtpAo,18486616461,zMCNcIlP,7562.59,6720.76,1,
TXN000106,CUST0008,Rebecca,Chavez,Female,Malloryhaven,LK,Johnsonville,CZ,Andersonview,KE,1/18/2023 20:49,Debit,1572.93,USD,Amazon,E-commerce,Debit Online at Amazon,1,7.43362E+11,cKhmZUHj,,,3899.66,3374.81,0,Suspicious login location
TXN000107,CUST0064,Heather,Mccullough,Female,Jennifertown,TZ,New Katherine,BF,Jennifertown,TZ,1/19/2023 0:54,Debit,1784.22,USD,Starbucks,Food,Debit Online at Starbucks,0,6.47603E+11,yJoxvNGm,,,9200.45,9561.9,1,
TXN000108,CUST0108,John,Mann,Male,West John,BJ,South Diane,IE,Myerston,BJ,1/19/2023 4:59,Debit,3260.72,USD,Apple,Electronics,Debit Online at Apple,0,5.12257E+11,hUAlppUb,,,9130.91,9430.05,0,New country & high-value transaction
TXN000109,CUST0096,Jacqueline,Rhodes,Female,Williamshire,SI,New Melanie,MA,South Karenfurt,SI,1/19/2023 9:04,Credit,3152.98,USD,Starbucks,Food,Credit Online at Starbucks,0,5.93853E+11,chRfdQaJ,19987774923,CerFTjFh,18762.54,18411.32,0,New country & high-value transaction
TXN000110,CUST0147,Brian,Vaughan,Male,West Jesus,IN,South Anthonyton,MH,Powellmouth,GN,1/19/2023 13:09,Credit,3390.7,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,8.04169E+11,XbttwbJx,35540336963,ITOJXyYh,3397.77,3256.36,0,New country & high-value transaction
TXN000111,CUST0043,Pamela,Johnson,Female,East Robinfort,CA,Kendratown,TV,Jasonside,CN,1/19/2023 17:14,Credit,356.66,USD,Chase,Banking,Credit Online at Chase,1,9.35663E+11,RxltKWnB,43709668095,HolVqKwG,11382.6,11993.67,0,Transaction at unusual hour
TXN000112,CUST0110,Roger,Jones,Male,New Melissa,MX,New Jacobchester,CR,Phillipsville,MX,1/19/2023 21:19,Debit,4308.32,USD,Apple,Electronics,Debit Online at Apple,0,3.8672E+11,HIWwlHaW,,,18776.83,18231.25,0,New country & high-value transaction
TXN000113,CUST0150,Kimberly,Smith,Female,East Samanthachester,HN,Jasonstad,AU,East Samanthachester,ST,1/20/2023 1:24,Debit,3605.53,USD,Chase,Banking,Debit Online at Chase,1,5.26128E+11,vpmwNRJd,,,16818.23,17529.95,0,New country & high-value transaction
TXN000114,CUST0191,Andrew,Ward,Male,Burtonbury,FJ,Port Carolhaven,BF,Veronicachester,FJ,1/20/2023 5:29,Credit,2442.34,USD,Hilton,Hotel,Credit Online at Hilton,0,2.23186E+11,OJplQzgk,92911436274,OplJnQjE,13345.56,12728.74,0,New country & high-value transaction
TXN000115,CUST0157,Ryan,Rice,Male,Fitzpatrickburgh,IE,Brooksside,GY,Fitzpatrickburgh,IE,1/20/2023 9:34,Credit,713.41,USD,Uber,Transport,Credit Online at Uber,1,7.69078E+11,OEasQWZW,86120141615,KLruSaOk,19649.93,20388.78,1,
TXN000116,CUST0069,William,Daugherty,Male,East Melissachester,PY,Port Leslie,GD,Bradleybury,PY,1/20/2023 13:39,Credit,2249.88,USD,Walmart,Retail,Credit Online at Walmart,0,3.88187E+11,WONwMQQa,26666628993,qrnTWITK,3314.43,3303.73,0,New country & high-value transaction
TXN000117,CUST0063,Krystal,Murillo,Female,Maddenfurt,UA,Johnsonshire,MC,Riverashire,UA,1/20/2023 17:44,Credit,152.2,USD,Shell,Fuel,Credit Online at Shell,1,9.55649E+11,ttZGVgiT,32498061522,dQGqHoDl,14539.9,15462.72,1,
TXN000118,CUST0031,Terri,Stanley,Female,New Jenniferchester,CY,Port Cynthialand,ZM,New Jenniferchester,CY,1/20/2023 21:49,Credit,1160.47,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,3.76891E+11,tyoBVRvM,38189186493,iJKMdgyr,6976.41,7030.8,0,Transaction from blacklisted merchant
TXN000119,CUST0122,Daniel,Lee,Male,Burnsview,BI,Brettton,HR,Port Michael,BI,1/21/2023 1:54,Debit,2941.81,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,6.01785E+11,gVNosODj,,,8757.05,8483.91,0,New country & high-value transaction
TXN000120,CUST0022,Kelly,Navarro,Female,Lake Theresachester,BS,New Kennethchester,SL,Lake Theresachester,BS,1/21/2023 5:59,Credit,3854.5,USD,Chase,Banking,Credit Online at Chase,0,9.69943E+11,bqUlJqle,63443529294,oyPhdxDa,8419.8,8765.55,0,New country & high-value transaction
TXN000121,CUST0118,Kevin,Schmitt,Male,Fowlerburgh,AO,Stanleyport,IL,Fowlerburgh,BG,1/21/2023 10:04,Credit,2016.13,USD,Walmart,Retail,Credit Online at Walmart,0,9.05529E+11,MvKUetin,44912540964,ZPnCCAct,15258.17,15920.09,0,New country & high-value transaction
TXN000122,CUST0093,Christopher,Reid,Male,Cardenasview,QA,Guzmanton,BT,New Daniel,QA,1/21/2023 14:09,Debit,3057.87,USD,Shell,Fuel,Debit Online at Shell,0,6.17148E+11,DGmjKryR,,,14476.93,15269.8,0,New country & high-value transaction
TXN000123,CUST0092,Krystal,Clark,Female,East Michaeltown,ST,Cynthiafurt,SG,East Michaeltown,GR,1/21/2023 18:14,Debit,4320.76,USD,Shell,Fuel,Debit Online at Shell,1,4.91622E+11,WrlmOPBe,,,14924.64,14585.95,0,New country & high-value transaction
TXN000124,CUST0045,Kimberly,Young,Female,Michaelfort,MX,South Timothy,DZ,Stephaniechester,MY,1/21/2023 22:19,Debit,286.89,USD,Walmart,Retail,Debit Online at Walmart,0,4.34248E+11,eXvipsvs,,,17417.42,17004.31,1,
TXN000125,CUST0151,Jesse,Miller,Male,New Alexandraside,SO,Baldwinborough,RS,New Alexandraside,SO,1/22/2023 2:24,Credit,68.13,USD,Hilton,Hotel,Credit Online at Hilton,1,1.81128E+11,uLCyzgAt,15800882327,REGcmrfW,13196.42,13792.16,1,
TXN000126,CUST0162,Amanda,Kaufman,Female,Brownberg,KI,South Ryan,LV,New Diana,KZ,1/22/2023 6:29,Debit,2880.73,USD,Amazon,E-commerce,Debit Online at Amazon,1,1.18065E+11,WEGAxhRo,,,8020.12,7470.75,0,New country & high-value transaction
TXN000127,CUST0110,Audrey,Buchanan,Female,South Juanmouth,EE,New John,ML,South Juanmouth,ER,1/22/2023 10:34,Debit,3911,USD,Walmart,Retail,Debit Online at Walmart,0,3.02364E+11,UHEkTIJL,,,8547.2,8792.88,0,New country & high-value transaction
TXN000128,CUST0148,Jerry,Mccormick,Male,Vanessafurt,IL,Beckyside,ZM,Vanessafurt,IL,1/22/2023 14:39,Debit,3479.86,USD,Chase,Banking,Debit Online at Chase,0,2.13629E+11,cFLoTgch,,,13718.34,14316.77,0,New country & high-value transaction
TXN000129,CUST0151,Kevin,Howell,Male,Garciaberg,PH,Lake Amber,VC,Garciaberg,PH,1/22/2023 18:44,Credit,4249.1,USD,Starbucks,Food,Credit Online at Starbucks,0,2.28559E+11,QyOJtPEL,65536343519,ktnTfCYe,1455.63,480.75,0,New country & high-value transaction
TXN000130,CUST0016,Javier,Bailey,Male,Patricialand,KG,Kelseyhaven,KH,West Melissafort,KG,1/22/2023 22:50,Credit,1268.25,USD,Apple,Electronics,Credit Online at Apple,1,5.52724E+11,cAlwjtgX,16992129416,CzDVPLSC,4641.93,5401.18,1,
TXN000131,CUST0137,Alejandra,Mann,Female,West Mariemouth,MA,Andrewsside,DZ,Port Leahbury,LC,1/23/2023 2:55,Credit,348.7,USD,Uber,Transport,Credit Online at Uber,1,1.2715E+11,CvKFYdam,47557406213,aBpIWyqp,19400.83,18585.53,1,
TXN000132,CUST0199,Robert,Collins,Male,Gregorytown,PA,Brockshire,SB,East Barbara,PA,1/23/2023 7:00,Debit,285.81,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,5.39823E+11,zagPtqBV,,,6308.44,6725.69,1,
TXN000133,CUST0142,Daniel,Torres,Male,Port Jessica,MM,Davidsonshire,SL,North Jasonchester,PW,1/23/2023 11:05,Credit,1164.44,USD,Chase,Banking,Credit Online at Chase,1,5.48034E+11,NWtaMAOL,70809489623,cZiGaRFD,9030.32,8931.08,1,
TXN000134,CUST0105,Ana,Vasquez,Female,Mackenziefurt,BS,Lake Daniel,SZ,Mackenziefurt,IL,1/23/2023 15:10,Debit,1648.2,USD,Walmart,Retail,Debit Online at Walmart,0,2.62297E+11,cBVgniqY,,,11918.12,10944.19,0,Transaction at unusual hour
TXN000135,CUST0165,Erik,Simmons,Male,New Michelle,VA,Johnsonside,KN,Zimmermanstad,VA,1/23/2023 19:15,Debit,3037.4,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,4.06238E+11,LfcZibDm,,,3503.43,4121.29,0,New country & high-value transaction
TXN000136,CUST0164,Amanda,Lindsey,Female,Davistown,UY,North Pamela,LC,Davistown,GQ,1/23/2023 23:20,Debit,2127.35,USD,Chase,Banking,Debit Online at Chase,0,6.4717E+11,WUOdJjrl,,,12400.68,11931.25,0,New country & high-value transaction
TXN000137,CUST0137,Brent,Bush,Male,Cookmouth,KR,Allisonchester,VC,Danaville,KR,1/24/2023 3:25,Credit,3486.52,USD,Shell,Fuel,Credit Online at Shell,0,8.94344E+11,jIZekbBA,49348782801,ZiVYOXai,3225.12,3691.81,0,New country & high-value transaction
TXN000138,CUST0079,Molly,Castillo,Female,Lake Julie,SY,South Melissaview,IS,Lindaborough,PG,1/24/2023 7:30,Credit,1144.13,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,4.65837E+11,LMFQNrfL,26208812010,BOFVMebU,16720.91,17301.56,1,
TXN000139,CUST0083,Anthony,Welch,Male,Meyerhaven,RO,Sarahhaven,ET,Meyerhaven,RO,1/24/2023 11:35,Credit,3606.46,USD,Starbucks,Food,Credit Online at Starbucks,1,4.97508E+11,uiENdxOi,19140190727,zwUYlrfq,19475.99,19578.74,0,New country & high-value transaction
TXN000140,CUST0123,Ruben,Whitaker,Male,Mariaborough,TW,East Melissastad,SK,Abigailshire,TW,1/24/2023 15:40,Debit,4870.82,USD,Hilton,Hotel,Debit Online at Hilton,0,5.81874E+11,luYLYSCP,,,4016.65,4535.53,0,New country & high-value transaction
TXN000141,CUST0067,Donna,Hernandez,Female,West Misty,CI,West Kimberly,KW,West Misty,TW,1/24/2023 19:45,Debit,4761.1,USD,Chase,Banking,Debit Online at Chase,0,5.97481E+11,GXRmngNG,,,531.95,130.64,0,New country & high-value transaction
TXN000142,CUST0191,Dylan,Scott,Male,Timothyton,CD,South Jessica,BE,Timothyton,CD,1/24/2023 23:50,Credit,897.76,USD,Shell,Fuel,Credit Online at Shell,0,2.10285E+11,QuACEtQn,63164093119,pOZzTMmy,1937.11,2767.75,1,
TXN000143,CUST0106,Aaron,Rosales,Male,Loribury,NZ,Delgadoville,SY,North Luisberg,NZ,1/25/2023 3:55,Debit,1142.57,USD,Starbucks,Food,Debit Online at Starbucks,1,3.38443E+11,COugJLCT,,,16375.55,15401.63,1,
TXN000144,CUST0165,Shannon,Newman,Female,Lake Michaelshire,PH,South Amanda,RW,Aguirrebury,CO,1/25/2023 8:00,Credit,4128.35,USD,Starbucks,Food,Credit Online at Starbucks,0,2.6312E+11,WBdAStxO,12928485041,GgYERoGF,18284.3,17755.96,0,New country & high-value transaction
TXN000145,CUST0049,Patrick,Reese,Male,Markshire,ST,New Michaelmouth,LU,Vasquezside,BB,1/25/2023 12:05,Debit,4780.04,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,3.19568E+11,ofTsmaSD,,,19087.35,19875.66,0,New country & high-value transaction
TXN000146,CUST0031,Stephanie,Cooper,Female,West Michael,SE,West Heidihaven,BA,Port Jeffery,SE,1/25/2023 16:10,Debit,631.99,USD,Walmart,Retail,Debit Online at Walmart,0,4.00829E+11,BsihiwAH,,,8533.81,7866.34,0,Transaction at unusual hour
TXN000147,CUST0105,Sandra,Dean,Female,Aguilarmouth,LS,Lake Anthonyberg,FR,Aguilarmouth,LS,1/25/2023 20:15,Credit,4068.31,USD,Shell,Fuel,Credit Online at Shell,0,9.67634E+11,dBvsjjSN,57427198818,vWMQsBOT,4529.25,4042.39,0,New country & high-value transaction
TXN000148,CUST0135,Aaron,Holt,Male,Lake Ryanbury,NI,West Oscar,GH,Lake Ryanbury,NI,1/26/2023 0:20,Debit,1840.71,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,4.40923E+11,nSpxjwVl,,,11185.26,11769.67,0,Transaction from blacklisted merchant
TXN000149,CUST0188,Raymond,Byrd,Male,Susanberg,BH,Lake Julie,KW,Port Christophermouth,CA,1/26/2023 4:25,Debit,4267.42,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,1.74604E+11,akpfYgEy,,,18950.26,19142.48,0,New country & high-value transaction
TXN000150,CUST0002,Lisa,Robinson,Female,New Loriport,UZ,New Annfort,AG,Valenciaborough,TO,1/26/2023 8:30,Debit,237.59,USD,Starbucks,Food,Debit Online at Starbucks,1,3.9289E+11,PTgvfprG,,,2049.32,2613.74,1,
TXN000151,CUST0200,John,Wood,Male,Port Maryberg,GB,Lake Matthew,BW,Port Jamesfurt,GB,1/26/2023 12:35,Debit,1759.91,USD,Starbucks,Food,Debit Online at Starbucks,0,5.59227E+11,CzjCfeTI,,,14586.49,15449.03,1,
TXN000152,CUST0063,Melissa,Rubio,Female,East Sarahshire,ST,Navarroport,ST,Lake Jerry,ST,1/26/2023 16:40,Credit,3375.67,USD,Apple,Electronics,Credit Online at Apple,1,3.67112E+11,gKqUHJVb,54109796344,VNZLgIxa,1915.95,1406.86,0,Amount exceeds daily average significantly
TXN000153,CUST0030,Kristen,Nunez,Female,Wangton,CD,Williamstad,ZW,Wangton,CM,1/26/2023 20:45,Debit,3290.04,USD,Amazon,E-commerce,Debit Online at Amazon,1,8.34732E+11,jeiqxEbz,,,11703.73,11778.19,0,New country & high-value transaction
TXN000154,CUST0143,Kyle,King,Male,Rodriguezville,VC,Harristown,KE,Rodriguezville,VC,1/27/2023 0:50,Debit,3516.11,USD,Chase,Banking,Debit Online at Chase,1,7.91959E+11,ZRWoleoo,,,9613.96,9345.78,0,New country & high-value transaction
TXN000155,CUST0090,Elizabeth,Reeves,Female,Codymouth,TJ,Brandystad,AE,Codymouth,PW,1/27/2023 4:56,Credit,4539.06,USD,Uber,Transport,Credit Online at Uber,1,1.27861E+11,VKiVOROd,86118474812,sQCXeIqj,11273.77,11432.1,0,New country & high-value transaction
TXN000156,CUST0032,James,Perez,Male,New Alexander,PS,Benjaminberg,CM,Lake Nancy,LA,1/27/2023 9:01,Credit,3964.92,USD,Starbucks,Food,Credit Online at Starbucks,0,2.16042E+11,XTtFkfmf,57264126817,fpRnAyUe,10623.2,10419.15,0,New country & high-value transaction
TXN000157,CUST0126,Kendra,Watkins,Female,Port Gary,OM,West Mark,DO,Jasonfurt,OM,1/27/2023 13:06,Credit,330.89,USD,Amazon,E-commerce,Credit Online at Amazon,0,8.28318E+11,FSwszrSW,17619371240,wHrgnDpZ,18732.76,18972.41,1,
TXN000158,CUST0148,Joseph,Vaughn,Male,West Zoe,QA,Andrewston,SO,West Zoe,QA,1/27/2023 17:11,Debit,3759.52,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,4.87302E+11,xmYBURWC,,,17181.57,17362.18,0,New country & high-value transaction
TXN000159,CUST0100,Olivia,Anderson,Female,Port Travis,BB,Aliciashire,BG,Port Travis,BB,1/27/2023 21:16,Debit,4791.72,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,0,7.86729E+11,muomxJcP,,,6139.35,5953.83,0,New country & high-value transaction
TXN000160,CUST0048,Ethan,Davis,Male,Watsonberg,YE,Brownview,AO,East Christina,YE,1/28/2023 1:21,Debit,28.88,USD,Uber,Transport,Debit Online at Uber,0,2.08349E+11,zsYCTZix,,,14969.98,15079.59,1,
TXN000161,CUST0130,Elizabeth,Clark,Female,Nguyenhaven,GR,South Peter,BA,South Suzanne,GR,1/28/2023 5:26,Debit,4755.3,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,7.42993E+11,OtemNkjG,,,7085.32,6111.73,0,New country & high-value transaction
TXN000162,CUST0036,Amber,Cortez,Female,East Ashlee,,Villamouth,,New Susanland,DJ,1/28/2023 9:31,Credit,2611.84,USD,Amazon,E-commerce,Credit Online at Amazon,1,8.17835E+11,XgCLBJcD,28532177453,lPyMJwZb,19646.59,19080.69,0,New country & high-value transaction
TXN000163,CUST0181,Matthew,Moore,Male,Andersonstad,IQ,Kennethport,LK,Andersonstad,MM,1/28/2023 13:36,Debit,1997.42,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,2.48117E+11,FzjGxsvK,,,4438.63,5411.39,1,
TXN000164,CUST0155,Charles,King,Male,Dunnland,MM,Danielburgh,AU,Dunnland,PW,1/28/2023 17:41,Credit,2943.51,USD,Uber,Transport,Credit Online at Uber,0,9.06588E+11,NQfhbBTH,47748809659,NeNhqtLs,15335.98,15527.05,0,New country & high-value transaction
TXN000165,CUST0144,Kiara,Maldonado,Female,East Craig,MK,West Curtis,WS,West Robertchester,MK,1/28/2023 21:46,Debit,3727.79,USD,Apple,Electronics,Debit Online at Apple,1,8.45394E+11,BvOvAEww,,,17846.91,17376.18,0,New country & high-value transaction
TXN000166,CUST0126,Michelle,Gould,Female,South Tracyshire,BI,Sharonton,BH,South Tracyshire,BI,1/29/2023 1:51,Credit,77.45,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,9.62006E+11,MrdIwOdb,13084691330,cDDLrtPR,15166.29,15099.57,1,
TXN000167,CUST0146,Ashley,Jackson,Female,Port Scottland,DE,Allenstad,TZ,Justinchester,CF,1/29/2023 5:56,Debit,2523.61,USD,Walmart,Retail,Debit Online at Walmart,1,8.55343E+11,UuefKaYB,,,17519.64,17111.16,0,New country & high-value transaction
TXN000168,CUST0104,Jeremiah,Williams,Male,Jacobfort,PK,Lake Johnathanfurt,NL,New Chloe,PH,1/29/2023 10:01,Credit,3506.8,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,4.92909E+11,ORNgjyWp,22105064105,whWocEZv,4526.31,4396.94,0,New country & high-value transaction
TXN000169,CUST0160,Douglas,Horton,Male,Kristyport,UZ,Reyesburgh,BJ,Kristyport,UZ,1/29/2023 14:06,Credit,4644.13,USD,Starbucks,Food,Credit Online at Starbucks,0,3.88201E+11,HULwtmje,48507782985,feQdekis,5795.29,5088.41,0,New country & high-value transaction
TXN000170,CUST0058,Karl,Williams,Male,East Melissa,ZA,Ashleyland,VN,South Abigailmouth,NI,1/29/2023 18:11,Credit,508.45,USD,Shell,Fuel,Credit Online at Shell,0,8.9813E+11,XLQacqcJ,40670860050,LxxrGRzE,6262.19,7082.99,1,
TXN000171,CUST0058,Gary,Lee,Male,Jamesville,ZM,Port Briannafort,SY,Cuevasshire,VE,1/29/2023 22:16,Credit,4231.93,USD,Chase,Banking,Credit Online at Chase,0,6.17816E+11,KjpFBmVb,30814926492,navFLqHL,10557.54,11218.86,0,New country & high-value transaction
TXN000172,CUST0200,James,Patterson,Male,New Krystal,CU,Dannyburgh,SZ,New Krystal,CU,1/30/2023 2:21,Credit,1547.48,USD,Shell,Fuel,Credit Online at Shell,1,1.65809E+11,pgxUlJee,76911303780,CvKDQVpY,1803.77,2512.62,1,
TXN000173,CUST0003,Mark,White,Male,Danielstad,BI,Schmidtfurt,IL,Danielstad,BI,1/30/2023 6:26,Debit,1780.77,USD,Chase,Banking,Debit Online at Chase,0,8.33084E+11,ASQElkDM,,,13807.56,14167.67,1,
TXN000174,CUST0187,Courtney,Doyle,Female,Josephville,NO,West Linda,LC,New Carolport,MK,1/30/2023 10:31,Debit,3879.08,USD,Chase,Banking,Debit Online at Chase,1,1.01928E+11,sPQqzGgV,,,7226.55,6616.17,0,New country & high-value transaction
TXN000175,CUST0132,Allison,Turner,Female,North Matthew,SG,Jorgeberg,BW,North Matthew,JM,1/30/2023 14:36,Credit,1934.08,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,6.2562E+11,jfdayrNx,39913350484,PNaYvZxH,3740.99,3991.02,0,Suspicious login location
TXN000176,CUST0135,Kevin,Holmes,Male,Josephland,CZ,North Josestad,TT,South Sarah,CZ,1/30/2023 18:41,Debit,137.31,USD,Hilton,Hotel,Debit Online at Hilton,1,5.06554E+11,juFLHQZG,,,17282.54,17340.93,1,
TXN000177,CUST0129,Todd,Jacobs,Male,Lucasstad,KE,Port Bradley,TL,Garyville,GM,1/30/2023 22:46,Debit,686.23,USD,Amazon,E-commerce,Debit Online at Amazon,1,1.39537E+11,dBmKgfMd,,,6026.28,6148.58,0,Suspicious login location
TXN000178,CUST0127,Jennifer,Ford,Female,Nicholsbury,TR,Dennishaven,TN,Nicholsbury,TR,1/31/2023 2:51,Debit,1472.69,USD,Hilton,Hotel,Debit Online at Hilton,1,6.56364E+11,EtgaKTuY,,,17818.6,18432.13,1,
TXN000179,CUST0115,Michael,Willis,Male,Edwardsberg,AF,New Stacy,PE,Edwardsberg,AF,1/31/2023 6:56,Credit,1850.81,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,1.0717E+11,lxUyXBJu,96614256241,wppXlyzV,11095.04,11468.4,0,Transaction from blacklisted merchant
TXN000180,CUST0027,Jamie,Klein,Female,Debramouth,AG,Alvarezport,GW,Debramouth,AG,1/31/2023 11:01,Debit,379.67,USD,Chase,Banking,Debit Online at Chase,0,4.08188E+11,rhpnNmgs,,,5719.62,6450.47,1,
TXN000181,CUST0014,Stephen,Williams,Male,Lake Zachary,PS,East Richardmouth,LB,Lake Zachary,PS,1/31/2023 15:07,Credit,3181.44,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,5.13295E+11,MeMtVcpr,73692433199,dyJsXNwW,8224.62,9194.6,0,New country & high-value transaction
TXN000182,CUST0077,Kim,Herrera,Female,Jimmytown,SV,South Eric,CV,North Michael,SV,1/31/2023 19:12,Debit,3050.55,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,3.50636E+11,TvmfWZCZ,,,8299.65,8213.03,0,New country & high-value transaction
TXN000183,CUST0037,Tara,Santos,Female,West Keithmouth,GA,Emilyfort,ET,West Keithmouth,PK,1/31/2023 23:17,Credit,3253.34,USD,Uber,Transport,Credit Online at Uber,1,7.34547E+11,MveqvRaQ,86319254278,vasnlCbJ,4046.35,4602.68,0,New country & high-value transaction
TXN000184,CUST0098,Tracey,Clay,Female,Helenberg,TO,Annview,BZ,Helenberg,TO,2/1/2023 3:22,Debit,735.38,USD,Uber,Transport,Debit Online at Uber,1,2.0477E+11,XAgiHFcs,,,720.14,995.09,1,
TXN000185,CUST0112,Jesse,Sanchez,Male,New Nicolasmouth,TZ,Shortton,UZ,Smithmouth,TD,2/1/2023 7:27,Debit,2793.43,USD,Shell,Fuel,Debit Online at Shell,0,8.93273E+11,DnBNxmjd,,,7564.95,7576.34,0,New country & high-value transaction
TXN000186,CUST0055,Patrick,Whitaker,Male,Harrisberg,CN,Cisnerostown,UZ,East Jerry,CN,2/1/2023 11:32,Credit,1930.71,USD,Chase,Banking,Credit Online at Chase,1,8.92373E+11,XqwxseHA,94097789147,UycsgGFn,9714.17,10184.25,1,
TXN000187,CUST0041,Jeffrey,Brown,Male,East Cheryl,CY,South Amy,CZ,New Nathanberg,CY,2/1/2023 15:37,Credit,4283.47,USD,Uber,Transport,Credit Online at Uber,0,8.15455E+11,ryuzFUkG,97235469855,lwnfCllu,11543.12,11725.68,0,New country & high-value transaction
TXN000188,CUST0018,John,Nolan,Male,Lake Brittneyland,LS,Lake Theresashire,TT,Cobbtown,LS,2/1/2023 19:42,Credit,1641.8,USD,Shell,Fuel,Credit Online at Shell,0,2.35084E+11,HGgKPPpp,59660278928,YbfkWzmm,787.5,113.06,0,Amount exceeds daily average significantly
