statement_id,customer_name,account_number,bank_name,statement_start_date,statement_end_date,opening_balance,ending_balance,total_credits,total_debits,transaction_id,transaction_date,transaction_description,merchant_name,category,amount,balance_after,is_credit,is_debit,abs_amount,is_large_transaction,amount_to_balance_ratio,transactions_past_1_day,transactions_past_7_days,cumulative_monthly_credits,cumulative_monthly_debits,is_new_merchant,weekday,day_of_month,is_weekend,is_fraud
S128,Emily Davis,1132,Capital One,2024-01-01,2024-01-31,5184.4,7535.15,3567.35,1216.6,TX108,2024-01-21,gas transaction,Shell,gas,-545.41,7149.2,0,1,545.41,0,0.0763,4,9,4122.93,2026.92,1,6,21,1,1
S237,John Carter,9872,Wells Fargo,2024-01-01,2024-01-31,1802.67,-1047.1,1761.33,4611.1,TX109,2024-01-21,shopping transaction,Target,shopping,-174.65,-1703.01,0,1,174.65,0,0.1026,2,6,3722.1,7317.95,0,5,21,1,1
S279,Sarah Lee,6873,Capital One,2024-01-01,2024-01-31,1393.32,-2101.31,1680.85,5175.48,TX110,2024-01-21,shopping transaction,Amazon,shopping,-71.39,-2855.39,0,1,71.39,0,0.025,1,2,1086.25,4834.96,1,1,21,0,1
S284,Mark Rivera,2664,Capital One,2024-01-01,2024-01-31,1136.68,5391.52,7237.76,2982.92,TX111,2024-01-22,salary transaction,Employer,salary,1872.15,5076.12,1,0,1872.15,1,0.3688,1,3,6078.94,7799.73,0,6,22,1,1
S144,Priya Sharma,1849,Chase,2024-01-01,2024-01-31,6247.16,6372.61,1863.4,1737.95,TX112,2024-01-23,gas transaction,Shell,gas,-654.19,6032.6,0,1,654.19,1,0.1084,1,1,6172.58,7407.51,1,5,23,1,0
S187,Mark Rivera,8408,Chase,2024-01-01,2024-01-31,3924.1,3090.1,2985.78,3819.78,TX113,2024-01-06,groceries transaction,Grocery Mart,groceries,-69.97,3140.76,0,1,69.97,0,0.0223,3,9,3091.83,3609.01,1,5,6,1,1
S201,John Carter,4494,Capital One,2024-01-01,2024-01-31,7522.4,6778.31,615.63,1359.72,TX114,2024-01-16,internet transaction,Comcast,internet,-85.01,7568.74,0,1,85.01,0,0.0112,0,0,5959.84,2523.54,0,6,16,1,0
S233,Mark Rivera,3872,Citi,2024-01-01,2024-01-31,3888.08,-1379.67,1569.24,6836.99,TX115,2024-01-10,internet transaction,Comcast,internet,134.98,-745.76,1,0,134.98,0,0.181,0,2,6703.11,996.58,1,1,10,0,1
S263,Priya Sharma,7673,Chase,2024-01-01,2024-01-31,5792.54,3416.76,4265.62,6641.4,TX116,2024-01-03,utilities transaction,Electric Co,utilities,-681.04,3922.64,0,1,681.04,1,0.1736,2,5,3452.08,1418.04,1,1,3,0,1
S203,Vikram Rao,7365,Citi,2024-01-01,2024-01-31,4026.14,9853.44,6130.56,303.26,TX117,2024-01-11,salary transaction,Employer,salary,2714.19,10161.37,1,0,2714.19,1,0.2671,3,3,7371.09,1601.88,1,6,11,1,1
S236,Alice Johnson,8166,Chase,2024-01-01,2024-01-31,5804.92,6393.61,5593.56,5004.87,TX118,2024-01-19,atm transaction,ATM,atm,124.85,6194.37,1,0,124.85,0,0.0202,1,4,2452.08,2849.08,0,2,19,0,1
S173,Alice Johnson,8403,Chase,2024-01-01,2024-01-31,5618.12,6590.19,6517.2,5545.13,TX119,2024-01-25,shopping transaction,Amazon,shopping,-411.48,6017.44,0,1,411.48,0,0.0684,0,0,6080.24,7384.94,0,6,25,1,1
S225,Sarah Lee,1111,Chase,2024-01-01,2024-01-31,1771.22,1904.13,2695.31,2562.4,TX120,2024-01-24,shopping transaction,Target,shopping,-455.52,2268.39,0,1,455.52,0,0.2008,3,5,1949.58,2389.16,1,3,24,0,1
S126,Emily Davis,8226,Bank of America,2024-01-01,2024-01-31,3272.71,1641.85,3708.96,5339.82,TX121,2024-01-21,utilities transaction,Electric Co,utilities,-184.09,868.9,0,1,184.09,0,0.2119,3,3,944.13,4454.16,1,5,21,1,1
S151,Alice Johnson,7774,Capital One,2024-01-01,2024-01-31,7137.26,11340.34,5370.88,1167.8,TX122,2024-01-22,atm transaction,ATM,atm,-760.88,10664.38,0,1,760.88,1,0.0713,0,2,4979.68,7607.06,1,3,22,0,1
S214,Vikram Rao,1041,Chase,2024-01-01,2024-01-31,3499.53,1457.22,4936.89,6979.2,TX123,2024-01-22,shopping transaction,Target,shopping,-63.48,1039.28,0,1,63.48,0,0.0611,3,5,1470.56,4709.33,1,0,22,0,1
S231,Priya Sharma,5012,Citi,2024-01-01,2024-01-31,7611.67,13402.63,6277.24,486.28,TX124,2024-01-09,shopping transaction,Amazon,shopping,-494.25,13227.87,0,1,494.25,0,0.0374,3,3,7091.15,1299.49,1,1,9,0,1
S299,Vikram Rao,6427,Wells Fargo,2024-01-01,2024-01-31,4562.97,2001.04,1204.07,3766.0,TX125,2024-01-05,salary transaction,Employer,salary,1897.58,1805.8,1,0,1897.58,1,1.0508,1,4,7533.74,7027.65,1,2,5,0,1
S212,Alice Johnson,1024,Capital One,2024-01-01,2024-01-31,4715.62,5068.91,5094.47,4741.18,TX126,2024-01-09,utilities transaction,Electric Co,utilities,-231.44,5339.46,0,1,231.44,0,0.0433,3,6,866.9,7759.42,1,4,9,0,1
S140,Priya Sharma,3407,Bank of America,2024-01-01,2024-01-31,2055.21,2055.92,6731.47,6730.76,TX127,2024-01-02,salary transaction,Employer,salary,1680.42,2839.91,1,0,1680.42,1,0.5917,1,4,1498.61,3125.04,0,4,2,0,1
S159,John Carter,4248,Citi,2024-01-01,2024-01-31,3893.86,2432.47,3368.01,4829.4,TX128,2024-01-03,gas transaction,Shell,gas,-138.37,2835.68,0,1,138.37,0,0.0488,1,1,5570.37,549.5,1,2,3,0,1
S103,Sarah Lee,7598,Citi,2024-01-01,2024-01-31,6846.36,10911.76,5569.57,1504.17,TX129,2024-01-17,groceries transaction,Grocery Mart,groceries,263.72,11093.43,1,0,263.72,0,0.0238,2,2,6315.09,3534.51,0,1,17,0,1
S221,Mark Rivera,7804,Capital One,2024-01-01,2024-01-31,4887.69,7875.63,4549.61,1561.67,TX130,2024-01-18,utilities transaction,Electric Co,utilities,-300.9,7982.14,0,1,300.9,0,0.0377,3,4,4801.04,7267.78,1,3,18,0,0
S276,Sarah Lee,3117,Citi,2024-01-01,2024-01-31,1408.28,4650.53,4796.57,1554.32,TX131,2024-01-15,groceries transaction,Grocery Mart,groceries,-9.49,4235.79,0,1,9.49,0,0.0022,2,4,3318.98,1801.98,1,0,15,0,0
S125,John Carter,9444,Wells Fargo,2024-01-01,2024-01-31,2742.47,721.44,2592.59,4613.62,TX132,2024-01-08,internet transaction,Comcast,internet,171.15,1403.83,1,0,171.15,0,0.1219,2,2,2112.07,2444.64,1,4,8,0,0
S183,John Carter,9283,Chase,2024-01-01,2024-01-31,545.24,992.74,5880.27,5432.77,TX133,2024-01-01,coffee transaction,Starbucks,coffee,-315.59,1110.62,0,1,315.59,0,0.2842,4,4,6093.72,1180.67,1,2,1,0,1
S226,John Carter,8792,Chase,2024-01-01,2024-01-31,6517.68,4982.68,4390.36,5925.36,TX134,2024-01-08,groceries transaction,Grocery Mart,groceries,-475.51,5309.68,0,1,475.51,0,0.0896,4,5,4032.97,7336.88,1,0,8,0,1
S227,John Carter,7001,Bank of America,2024-01-01,2024-01-31,783.78,-3465.73,870.24,5119.75,TX135,2024-01-18,groceries transaction,Grocery Mart,groceries,-384.62,-4147.33,0,1,384.62,0,0.0927,3,5,6112.14,2768.32,1,3,18,0,1
S297,Vikram Rao,7243,Citi,2024-01-01,2024-01-31,7811.74,8862.04,3514.83,2464.53,TX136,2024-01-01,shopping transaction,Target,shopping,-89.26,9384.81,0,1,89.26,0,0.0095,2,3,4477.74,5321.18,0,0,1,0,0
S138,Vikram Rao,9392,Citi,2024-01-01,2024-01-31,1437.71,1636.05,1161.75,963.41,TX137,2024-01-27,atm transaction,ATM,atm,274.5,1499.68,1,0,274.5,0,0.183,0,3,6570.8,4543.44,0,1,27,0,0
S256,Emily Davis,9705,Citi,2024-01-01,2024-01-31,5803.49,10605.67,6819.54,2017.36,TX138,2024-01-14,atm transaction,ATM,atm,-335.45,10281.2,0,1,335.45,0,0.0326,1,2,4743.36,2712.35,0,3,14,0,1
S189,Vikram Rao,5392,Citi,2024-01-01,2024-01-31,3361.73,-1245.91,1396.79,6004.43,TX139,2024-01-21,shopping transaction,Amazon,shopping,-513.14,-1874.46,0,1,513.14,0,0.2738,3,4,7357.08,972.15,0,3,21,0,0
S276,Emily Davis,1943,Chase,2024-01-01,2024-01-31,5082.1,4637.19,3213.68,3658.59,TX140,2024-01-04,shopping transaction,Amazon,shopping,296.0,4401.66,1,0,296.0,0,0.0672,3,3,1783.95,5732.31,0,4,4,0,1
S281,Priya Sharma,8709,Wells Fargo,2024-01-01,2024-01-31,2564.02,-328.09,3859.13,6751.24,TX141,2024-01-28,internet transaction,Comcast,internet,-767.23,-149.31,0,1,767.23,1,5.1385,0,4,6681.35,4908.3,0,3,28,0,0
S290,Priya Sharma,7530,Bank of America,2024-01-01,2024-01-31,2580.74,8305.91,7478.53,1753.36,TX142,2024-01-20,gas transaction,Shell,gas,-387.26,7600.76,0,1,387.26,0,0.051,2,6,2749.79,5876.31,0,0,20,0,1
S282,Sarah Lee,6840,Bank of America,2024-01-01,2024-01-31,5958.7,3918.58,1974.01,4014.13,TX143,2024-01-17,internet transaction,Comcast,internet,-280.22,3848.72,0,1,280.22,0,0.0728,4,4,4478.52,2987.63,1,1,17,0,1
S117,Emily Davis,3433,Wells Fargo,2024-01-01,2024-01-31,3026.53,1346.22,514.44,2194.75,TX144,2024-01-09,atm transaction,ATM,atm,-210.78,807.41,0,1,210.78,0,0.2611,1,1,5478.79,3291.31,0,5,9,1,1
S134,John Carter,9950,Citi,2024-01-01,2024-01-31,1920.31,7054.07,5836.27,702.51,TX145,2024-01-16,internet transaction,Comcast,internet,214.27,7407.65,1,0,214.27,0,0.0289,1,1,3680.2,6368.23,1,5,16,1,1
S129,John Carter,2892,Capital One,2024-01-01,2024-01-31,6519.99,5539.43,3023.63,4004.19,TX146,2024-01-10,groceries transaction,Grocery Mart,groceries,-761.11,6233.02,0,1,761.11,1,0.1221,2,5,2402.44,3176.41,0,3,10,0,1
S158,Priya Sharma,4053,Bank of America,2024-01-01,2024-01-31,5564.17,9486.79,7812.85,3890.23,TX147,2024-01-18,shopping transaction,Amazon,shopping,-387.27,10133.2,0,1,387.27,0,0.0382,3,7,7352.35,994.84,1,5,18,1,1
S242,Alice Johnson,4519,Chase,2024-01-01,2024-01-31,5898.2,2782.06,2986.0,6102.14,TX148,2024-01-26,coffee transaction,Starbucks,coffee,-717.1,2381.81,0,1,717.1,1,0.3011,0,8,2483.39,2748.3,1,2,26,0,1
S174,Emily Davis,5869,Wells Fargo,2024-01-01,2024-01-31,833.14,480.29,2763.74,3116.59,TX149,2024-01-09,shopping transaction,Amazon,shopping,288.63,44.48,1,0,288.63,0,6.489,3,10,1507.88,7073.72,0,1,9,0,1
S182,Sarah Lee,5349,Bank of America,2024-01-01,2024-01-31,1892.43,200.14,4542.31,6234.6,TX150,2024-01-02,gas transaction,Shell,gas,-403.22,757.2,0,1,403.22,0,0.5325,0,1,7510.87,7360.47,0,5,2,1,0
S233,Priya Sharma,6441,Capital One,2024-01-01,2024-01-31,2391.97,6334.64,6785.08,2842.41,TX151,2024-01-18,groceries transaction,Grocery Mart,groceries,-671.13,6280.69,0,1,671.13,1,0.1069,4,5,6977.18,2836.53,1,3,18,0,1
S149,John Carter,1180,Wells Fargo,2024-01-01,2024-01-31,1885.39,1084.49,3765.7,4566.6,TX152,2024-01-05,utilities transaction,Electric Co,utilities,-110.95,416.58,0,1,110.95,0,0.2663,1,2,2919.71,3684.97,0,6,5,1,0
S131,Emily Davis,7356,Bank of America,2024-01-01,2024-01-31,6183.83,11666.06,7678.53,2196.3,TX153,2024-01-11,shopping transaction,Amazon,shopping,-576.48,10912.57,0,1,576.48,0,0.0528,1,3,5313.72,6314.27,1,1,11,0,1
S206,Emily Davis,3011,Chase,2024-01-01,2024-01-31,5538.9,4276.29,5476.83,6739.44,TX154,2024-01-17,salary transaction,Employer,salary,2327.72,4105.72,1,0,2327.72,1,0.5669,4,4,3830.03,5490.01,0,3,17,0,1
S248,Alice Johnson,6935,Capital One,2024-01-01,2024-01-31,5081.58,585.92,2438.58,6934.24,TX155,2024-01-04,shopping transaction,Amazon,shopping,-430.21,979.21,0,1,430.21,0,0.4393,4,4,7631.61,7700.92,0,3,4,0,0
S299,Priya Sharma,1133,Capital One,2024-01-01,2024-01-31,6836.01,12701.51,7050.26,1184.76,TX156,2024-01-15,coffee transaction,Starbucks,coffee,-475.88,12789.12,0,1,475.88,0,0.0372,4,4,7107.82,7535.99,1,0,15,0,1
S189,Mark Rivera,1291,Chase,2024-01-01,2024-01-31,6383.3,8669.37,6851.62,4565.55,TX157,2024-01-15,internet transaction,Comcast,internet,158.25,8281.37,1,0,158.25,0,0.0191,2,2,2605.51,1088.2,0,5,15,1,0
S182,Sarah Lee,2048,Chase,2024-01-01,2024-01-31,6724.96,9328.96,4249.06,1645.06,TX158,2024-01-20,gas transaction,Shell,gas,62.88,8582.83,1,0,62.88,0,0.0073,4,4,6071.16,2586.12,0,3,20,0,1
S257,Mark Rivera,7581,Chase,2024-01-01,2024-01-31,1833.0,2239.77,6020.64,5613.87,TX159,2024-01-17,atm transaction,ATM,atm,77.74,1938.85,1,0,77.74,0,0.0401,3,4,2970.27,2123.36,0,4,17,0,0
S135,Alice Johnson,7181,Wells Fargo,2024-01-01,2024-01-31,1920.11,3685.62,6161.23,4395.72,TX160,2024-01-05,utilities transaction,Electric Co,utilities,194.56,3843.23,1,0,194.56,0,0.0506,1,8,5784.33,6038.29,0,5,5,1,1
S180,Emily Davis,5561,Chase,2024-01-01,2024-01-31,4647.07,6181.6,4914.12,3379.59,TX161,2024-01-22,internet transaction,Comcast,internet,-212.39,5420.53,0,1,212.39,0,0.0392,3,4,1787.3,7550.94,0,0,22,0,1
S149,Mark Rivera,2643,Citi,2024-01-01,2024-01-31,7691.63,10353.59,7232.46,4570.5,TX162,2024-01-02,shopping transaction,Target,shopping,-653.98,9849.24,0,1,653.98,1,0.0664,4,4,2618.48,3704.2,1,1,2,0,1
S212,Vikram Rao,2365,Wells Fargo,2024-01-01,2024-01-31,5894.5,7312.23,6386.87,4969.14,TX163,2024-01-20,groceries transaction,Grocery Mart,groceries,-579.07,6630.68,0,1,579.07,0,0.0873,2,4,2345.7,3448.12,1,2,20,0,1
S189,Sarah Lee,7090,Bank of America,2024-01-01,2024-01-31,7642.13,9566.73,3047.31,1122.71,TX164,2024-01-06,groceries transaction,Grocery Mart,groceries,-178.68,8864.59,0,1,178.68,0,0.0202,0,1,702.16,5429.65,0,3,6,0,1
S300,Alice Johnson,3371,Chase,2024-01-01,2024-01-31,4757.44,11401.08,7954.78,1311.14,TX165,2024-01-08,shopping transaction,Amazon,shopping,-335.58,11210.71,0,1,335.58,0,0.0299,0,0,1265.77,5622.58,1,0,8,0,1
S270,Vikram Rao,5565,Wells Fargo,2024-01-01,2024-01-31,1501.38,2729.66,5248.45,4020.17,TX166,2024-01-25,shopping transaction,Target,shopping,-133.3,3494.66,0,1,133.3,0,0.0381,4,4,1321.23,3380.35,1,1,25,0,1
S281,Alice Johnson,2917,Wells Fargo,2024-01-01,2024-01-31,5175.06,7456.69,7138.12,4856.49,TX167,2024-01-04,utilities transaction,Electric Co,utilities,153.26,6664.65,1,0,153.26,0,0.023,4,7,5746.56,3658.39,1,6,4,1,1
S170,Alice Johnson,8198,Bank of America,2024-01-01,2024-01-31,3604.17,-1031.07,929.2,5564.44,TX168,2024-01-07,atm transaction,ATM,atm,-211.08,-604.07,0,1,211.08,0,0.3494,4,12,4837.92,3697.35,1,3,7,0,1
S242,John Carter,1504,Bank of America,2024-01-01,2024-01-31,4031.79,8671.36,7739.99,3100.42,TX169,2024-01-17,groceries transaction,Grocery Mart,groceries,-189.7,9425.66,0,1,189.7,0,0.0201,1,1,4797.08,3598.08,1,6,17,1,1
S179,Mark Rivera,7270,Bank of America,2024-01-01,2024-01-31,7569.79,10340.44,5482.17,2711.52,TX170,2024-01-17,groceries transaction,Grocery Mart,groceries,-379.04,10963.08,0,1,379.04,0,0.0346,0,1,3743.98,2909.5,0,5,17,1,1
S299,Priya Sharma,5188,Chase,2024-01-01,2024-01-31,4093.39,6251.4,5588.85,3430.84,TX171,2024-01-26,groceries transaction,Grocery Mart,groceries,160.19,6395.35,1,0,160.19,0,0.025,2,4,5967.14,6642.63,0,2,26,0,1
S264,Priya Sharma,8263,Wells Fargo,2024-01-01,2024-01-31,1991.87,2412.29,1788.17,1367.75,TX172,2024-01-21,utilities transaction,Electric Co,utilities,-680.86,2443.97,0,1,680.86,1,0.2786,3,6,5810.97,6915.98,0,4,21,0,1
S162,Alice Johnson,9185,Citi,2024-01-01,2024-01-31,911.36,3527.2,5415.54,2799.7,TX173,2024-01-26,atm transaction,ATM,atm,-11.6,2745.62,0,1,11.6,0,0.0042,2,9,4547.19,7277.06,0,0,26,0,1
S292,Alice Johnson,1755,Wells Fargo,2024-01-01,2024-01-31,987.22,-1952.31,581.57,3521.1,TX174,2024-01-26,internet transaction,Comcast,internet,-531.51,-1471.34,0,1,531.51,0,0.3612,3,4,2792.24,6102.12,1,4,26,0,0
S182,Priya Sharma,7553,Citi,2024-01-01,2024-01-31,6921.06,6394.41,1370.14,1896.79,TX175,2024-01-22,salary transaction,Employer,salary,1716.82,5843.08,1,0,1716.82,1,0.2938,3,5,6280.58,5196.36,1,6,22,1,1
S256,Vikram Rao,5447,Bank of America,2024-01-01,2024-01-31,2818.14,5028.61,7329.74,5119.27,TX176,2024-01-19,shopping transaction,Target,shopping,-474.73,4619.88,0,1,474.73,0,0.1028,0,0,1352.7,5745.55,0,5,19,1,1
S145,Alice Johnson,9627,Citi,2024-01-01,2024-01-31,1705.09,3738.81,6024.92,3991.2,TX177,2024-01-23,salary transaction,Employer,salary,3402.34,3667.68,1,0,3402.34,1,0.9277,3,4,2098.39,3333.36,0,1,23,0,0
S231,Alice Johnson,5062,Wells Fargo,2024-01-01,2024-01-31,995.41,-2657.23,606.53,4259.17,TX178,2024-01-01,gas transaction,Shell,gas,299.16,-3122.93,1,0,299.16,0,0.0958,3,10,7178.52,7929.86,0,6,1,1,1
S293,Vikram Rao,3649,Wells Fargo,2024-01-01,2024-01-31,6766.78,5996.37,5930.92,6701.33,TX179,2024-01-28,groceries transaction,Grocery Mart,groceries,-607.33,6541.81,0,1,607.33,1,0.0928,3,10,2122.35,6575.08,0,5,28,1,1
S285,Emily Davis,8615,Chase,2024-01-01,2024-01-31,5112.29,171.6,1546.29,6486.98,TX180,2024-01-02,gas transaction,Shell,gas,-437.19,-344.47,0,1,437.19,0,1.2692,4,8,1041.04,2915.74,0,0,2,0,1
S227,John Carter,8268,Capital One,2024-01-01,2024-01-31,3246.27,3148.18,3537.78,3635.87,TX181,2024-01-20,gas transaction,Shell,gas,-756.72,2776.32,0,1,756.72,1,0.2726,2,3,2552.78,2233.1,0,0,20,0,1
S111,Mark Rivera,9275,Citi,2024-01-01,2024-01-31,5077.1,9279.06,7775.24,3573.28,TX182,2024-01-17,gas transaction,Shell,gas,71.85,9641.87,1,0,71.85,0,0.0075,0,2,1496.71,542.61,0,6,17,1,0
S128,Alice Johnson,8146,Chase,2024-01-01,2024-01-31,860.08,6757.18,6947.01,1049.91,TX183,2024-01-25,groceries transaction,Grocery Mart,groceries,180.59,6496.42,1,0,180.59,0,0.0278,3,3,2558.88,3684.01,0,4,25,0,1
S232,Vikram Rao,9484,Bank of America,2024-01-01,2024-01-31,4612.31,2867.25,3424.38,5169.44,TX184,2024-01-14,internet transaction,Comcast,internet,82.2,2589.25,1,0,82.2,0,0.0317,2,4,6033.23,6867.6,0,0,14,0,1
S184,John Carter,5049,Citi,2024-01-01,2024-01-31,3525.54,6411.51,5589.71,2703.74,TX185,2024-01-01,internet transaction,Comcast,internet,-645.44,6194.63,0,1,645.44,1,0.1042,3,9,1469.83,7042.58,0,3,1,0,1
S260,Sarah Lee,5039,Chase,2024-01-01,2024-01-31,3632.81,1748.67,1324.72,3208.86,TX186,2024-01-11,groceries transaction,Grocery Mart,groceries,-57.06,2312.31,0,1,57.06,0,0.0247,2,2,2485.16,6202.42,0,1,11,0,1
S178,Emily Davis,9757,Chase,2024-01-01,2024-01-31,3564.5,-207.71,1857.67,5629.88,TX187,2024-01-19,gas transaction,Shell,gas,3.17,-927.92,1,0,3.17,0,0.0034,4,4,7855.74,5697.76,0,4,19,0,1
S258,Mark Rivera,4676,Citi,2024-01-01,2024-01-31,3145.34,-778.08,835.6,4759.02,TX188,2024-01-08,gas transaction,Shell,gas,48.6,-1153.01,1,0,48.6,0,0.0422,1,4,5832.96,5618.99,1,4,8,0,1
S204,Priya Sharma,6758,Bank of America,2024-01-01,2024-01-31,7799.23,10445.72,4570.98,1924.49,TX189,2024-01-01,gas transaction,Shell,gas,-428.11,11237.21,0,1,428.11,0,0.0381,2,3,5269.31,5660.6,1,0,1,0,1
S112,Alice Johnson,2545,Bank of America,2024-01-01,2024-01-31,3155.85,908.46,4642.46,6889.85,TX190,2024-01-15,shopping transaction,Target,shopping,-774.72,416.16,0,1,774.72,1,1.8616,0,0,7343.31,1177.69,1,2,15,0,1
S103,Mark Rivera,2903,Citi,2024-01-01,2024-01-31,1374.35,-69.62,5104.01,6547.98,TX191,2024-01-05,utilities transaction,Electric Co,utilities,-162.41,14.17,0,1,162.41,0,11.4615,3,4,5271.82,6948.99,0,3,5,0,1
S261,Emily Davis,1471,Chase,2024-01-01,2024-01-31,1631.67,674.82,1761.05,2717.9,TX192,2024-01-11,shopping transaction,Amazon,shopping,-720.65,782.62,0,1,720.65,1,0.9208,4,5,2930.3,1477.69,1,1,11,0,0
S121,Mark Rivera,4220,Wells Fargo,2024-01-01,2024-01-31,5049.13,1999.08,3112.17,6162.22,TX193,2024-01-24,internet transaction,Comcast,internet,-768.83,1328.34,0,1,768.83,1,0.5788,1,2,7907.58,1286.05,0,3,24,0,1
S252,Sarah Lee,9720,Chase,2024-01-01,2024-01-31,6778.18,5219.82,2074.16,3632.52,TX194,2024-01-13,salary transaction,Employer,salary,3073.11,5477.67,1,0,3073.11,1,0.561,0,0,1194.24,4704.06,0,1,13,0,1
S186,Mark Rivera,4582,Bank of America,2024-01-01,2024-01-31,6928.41,9774.87,7681.25,4834.79,TX195,2024-01-17,utilities transaction,Electric Co,utilities,-742.07,9937.63,0,1,742.07,1,0.0747,2,2,3590.81,6116.21,1,2,17,0,0
S183,Vikram Rao,3558,Capital One,2024-01-01,2024-01-31,5940.73,4735.86,3270.12,4474.99,TX196,2024-01-19,utilities transaction,Electric Co,utilities,-536.89,5428.21,0,1,536.89,0,0.0989,0,2,7449.79,4194.27,1,0,19,0,0
S102,Sarah Lee,7985,Capital One,2024-01-01,2024-01-31,3573.22,2636.31,5587.13,6524.04,TX197,2024-01-24,shopping transaction,Amazon,shopping,206.19,2366.42,1,0,206.19,0,0.0871,3,3,5835.53,5092.02,1,6,24,1,0
S116,Sarah Lee,4069,Bank of America,2024-01-01,2024-01-31,2122.07,2379.95,2041.84,1783.96,TX198,2024-01-08,utilities transaction,Electric Co,utilities,19.23,2944.28,1,0,19.23,0,0.0065,2,2,2773.97,5889.55,1,4,8,0,0
S285,John Carter,5354,Citi,2024-01-01,2024-01-31,589.4,880.28,1475.51,1184.63,TX199,2024-01-05,atm transaction,ATM,atm,-247.2,856.79,0,1,247.2,0,0.2885,4,7,5186.42,6608.45,1,0,5,0,1
S103,John Carter,3042,Citi,2024-01-01,2024-01-31,6852.61,9770.08,7103.95,4186.48,TX200,2024-01-18,shopping transaction,Target,shopping,-724.85,9854.14,0,1,724.85,1,0.0736,3,6,558.53,738.84,1,4,18,0,1
S128,Alice Johnson,6200,Wells Fargo,2024-01-01,2024-01-31,2672.73,1198.84,2084.32,3558.21,TX201,2024-01-15,coffee transaction,Starbucks,coffee,-447.83,1189.42,0,1,447.83,0,0.3765,3,6,5053.02,4604.09,1,5,15,1,1
S171,Vikram Rao,6873,Bank of America,2024-01-01,2024-01-31,7762.5,5884.27,2693.09,4571.32,TX202,2024-01-05,groceries transaction,Grocery Mart,groceries,-19.34,6221.35,0,1,19.34,0,0.0031,4,5,1325.22,3769.61,1,1,5,0,0
S205,John Carter,7685,Wells Fargo,2024-01-01,2024-01-31,2991.49,2548.04,2247.1,2690.55,TX203,2024-01-25,coffee transaction,Starbucks,coffee,-174.43,2227.66,0,1,174.43,0,0.0783,0,2,6456.89,5096.63,1,3,25,0,1
S167,Mark Rivera,2937,Wells Fargo,2024-01-01,2024-01-31,2625.48,2141.62,4310.57,4794.43,TX204,2024-01-11,salary transaction,Employer,salary,1650.24,1492.07,1,0,1650.24,1,1.106,0,3,2196.44,3493.25,0,5,11,1,1
S239,John Carter,9707,Capital One,2024-01-01,2024-01-31,6230.95,3781.68,3836.78,6286.05,TX205,2024-01-02,coffee transaction,Starbucks,coffee,-505.76,3676.6,0,1,505.76,0,0.1376,4,4,4120.32,4665.62,0,0,2,0,1
S266,Mark Rivera,7693,Bank of America,2024-01-01,2024-01-31,1065.54,2654.98,2167.3,577.86,TX206,2024-01-13,gas transaction,Shell,gas,-646.94,2629.58,0,1,646.94,1,0.246,3,5,7165.07,5365.02,1,4,13,0,1
S178,John Carter,6002,Chase,2024-01-01,2024-01-31,683.85,4111.02,4789.81,1362.64,TX207,2024-01-07,gas transaction,Shell,gas,-353.77,4743.08,0,1,353.77,0,0.0746,3,8,608.92,6285.3,0,4,7,0,0
S295,Mark Rivera,3753,Chase,2024-01-01,2024-01-31,4848.37,7852.85,6949.85,3945.37,TX208,2024-01-28,salary transaction,Employer,salary,3359.39,7643.34,1,0,3359.39,1,0.4395,3,6,4701.01,4286.83,0,5,28,1,1
S253,Emily Davis,1970,Bank of America,2024-01-01,2024-01-31,2733.61,4711.12,7359.36,5381.85,TX209,2024-01-09,shopping transaction,Target,shopping,275.02,5196.24,1,0,275.02,0,0.0529,2,6,6844.51,3909.93,1,2,9,0,1
S252,Priya Sharma,2940,Bank of America,2024-01-01,2024-01-31,3358.84,3670.22,2132.13,1820.75,TX210,2024-01-04,shopping transaction,Target,shopping,-462.28,3556.75,0,1,462.28,0,0.13,2,8,6617.01,3619.44,1,5,4,1,1
S260,Mark Rivera,7690,Citi,2024-01-01,2024-01-31,5126.68,2139.89,2962.21,5949.0,TX211,2024-01-25,internet transaction,Comcast,internet,-788.85,2319.26,0,1,788.85,1,0.3401,0,5,5169.17,2667.11,1,0,25,0,0
S114,Sarah Lee,7537,Bank of America,2024-01-01,2024-01-31,4510.58,6190.88,4917.59,3237.29,TX212,2024-01-13,salary transaction,Employer,salary,2164.4,6627.99,1,0,2164.4,1,0.3266,3,11,5072.05,1961.44,0,3,13,0,1
S161,Vikram Rao,3271,Chase,2024-01-01,2024-01-31,5793.52,2048.69,1170.56,4915.39,TX213,2024-01-04,atm transaction,ATM,atm,-501.16,1499.49,0,1,501.16,0,0.3342,4,8,2092.93,825.0,0,6,4,1,0
S251,Emily Davis,3602,Capital One,2024-01-01,2024-01-31,3724.16,2501.1,2252.08,3475.14,TX214,2024-01-16,shopping transaction,Target,shopping,-123.32,3067.93,0,1,123.32,0,0.0402,0,2,2509.01,2935.38,0,0,16,0,0
S271,Mark Rivera,1671,Chase,2024-01-01,2024-01-31,1540.37,3941.04,7522.73,5122.06,TX215,2024-01-04,internet transaction,Comcast,internet,-482.53,4047.55,0,1,482.53,0,0.1192,0,0,873.73,7659.84,1,5,4,1,1
